Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Land under cereal production (hectares),AG.LND.CREL.HA,Vietnam,VNM,6750300,6953400,7055900,7133300,7322400,7619000,7762600,8012400,8347300,8398412,8224072,8322594,8366800,8437800,8383400,8359495,8305085,8842030,8528027,8617434.82,8778345.06,8873083.5,9074829.64
Land under cereal production (hectares),AG.LND.CREL.HA,Vanuatu,VUT,1315,1363,1189,1145,1306,1466,1693,1458,1672,1956,1781,1902,1337,1667,1794,1400,1450,1500,1497,1330,1402,1400,1500
Land under cereal production (hectares),AG.LND.CREL.HA,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land under cereal production (hectares),AG.LND.CREL.HA,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land under cereal production (hectares),AG.LND.CREL.HA,Timor-Leste,TMP,90917,77751,76924,78116,74222,77798,76975,45720,66867,72000,91764,88396,93950,75000,98000,116000,103400,125068,110338,106802.87,57260,111000,100000
Land under cereal production (hectares),AG.LND.CREL.HA,Thailand,THA,10657182,10586626,10385767,10519979,10533831,10747027,11242948,11018295,11295542,11228225,11455364,10941653,11434191,11270441,11463243,11324757,11859593,11929186,12454974,13316239,13013346,13643713,13745272
Land under cereal production (hectares),AG.LND.CREL.HA,Solomon Islands,SLB,224,304,297,311,301,349,386,330,720,973,448,493,607,800,1000,970,933,1100,1100,1100,1100,1000,1000
Land under cereal production (hectares),AG.LND.CREL.HA,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land under cereal production (hectares),AG.LND.CREL.HA,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land under cereal production (hectares),AG.LND.CREL.HA,Philippines,PHL,7014581,6719185,6431780,6657455,6451137,6686959,6568145,5524250,6642152,6548528,6552134,6441877,6416354,6653886,6512315,6730683,6921286,7121081,7216272,6853269,7081336,7283998,7309880
Land under cereal production (hectares),AG.LND.CREL.HA,Papua New Guinea,PNG,1914,2143,2250,2318,2555,2883,2350,2092,2617,2745,3100,3231,2727,2839,3050,3156,3369,3588,3676,3762,3850,3500,3700
Land under cereal production (hectares),AG.LND.CREL.HA,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land under cereal production (hectares),AG.LND.CREL.HA,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land under cereal production (hectares),AG.LND.CREL.HA,New Zealand,NZL,152568,135321,148311,145807,144363,153953,166846,138432,141475,136066,144773,145015,134218,114762,115175,112204,117089,135409,162737,135547,143769,145843,135244
Land under cereal production (hectares),AG.LND.CREL.HA,New Caledonia,NCL,312,269,285,220,320,509,507,556,599,1275,1197,1097,1585,1389,1694,1096,1480,1185,781,927,823,980,1080
Land under cereal production (hectares),AG.LND.CREL.HA,Myanmar,MMR,5049905,5577472,6003944,6259743,6561216,6281438,6193400,6254211,7063733,7134557,7240159,7231630,7398182,7408527,8351110,9003500,8894900,8972611,8973753,8942932,8511855,9122000,8532500
Land under cereal production (hectares),AG.LND.CREL.HA,Mongolia,MNG,613190,592628,545500,444900,354700,332609,316857,308931,279141,183434,199554,214067,206861,172585,159398,126201,121777,153953,252398,259113,299927,305562,287059
Land under cereal production (hectares),AG.LND.CREL.HA,"Micronesia, Fed. Sts.",FSM,0,0,0,0,124,144,159,137,149,147,168,152,147,158,156,154,140,143,146,146,149,152,161
Land under cereal production (hectares),AG.LND.CREL.HA,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land under cereal production (hectares),AG.LND.CREL.HA,Malaysia,MYS,703640,693753,713434,718624,695787,710468,716975,701404,719389,725700,695600,701500,695800,704700,701200,670000,679848,662917,682104,686484,697275,693867,697995
Land under cereal production (hectares),AG.LND.CREL.HA,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land under cereal production (hectares),AG.LND.CREL.HA,Lao PDR,LAO,591054,597884,578863,639020,589012,591121,639295,663938,758307,768370,790645,783060,807987,837820,822020,856720,885573,1015485,1026161,1067859,1029355,1130582,1100000
Land under cereal production (hectares),AG.LND.CREL.HA,"Korea, Rep.",KOR,1369123,1293185,1279669,1220068,1175573,1174343,1153331,1171362,1171328,1165478,1198104,1163566,1109257,1095237,1068967,1038286,1033147,1018461,1001836,970363,925263,912969,896584
Land under cereal production (hectares),AG.LND.CREL.HA,"Korea, Dem. Rep.",PRK,1542501,1549568,1491425,1523959,1520705,1407205,1446545,1424460,1348426,1233677,1286500,1319747,1351533,1307436,1382373,1319054,1332858,1316141,1319041,1320251,1309000,1324500,1306500
Land under cereal production (hectares),AG.LND.CREL.HA,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land under cereal production (hectares),AG.LND.CREL.HA,Japan,JPN,2413369,2430881,2424140,2448153,2352368,2220758,2197439,2054154,2047487,2045099,2006602,2002148,1985655,2018281,2020344,2006281,1983581,1940273,1936188,1941803,1904487,1912101,1930506
Land under cereal production (hectares),AG.LND.CREL.HA,Indonesia,IDN,13190619,14732663,13952314,13843200,15090598,15313299,14495818,15564020,15419561,15293000,14785900,14647996,14835868,15279888,15465047,15132235,15777961,16312468,17044235,17385126,17068335,17403119,17656756
Land under cereal production (hectares),AG.LND.CREL.HA,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Land under cereal production (hectares),AG.LND.CREL.HA,Guam,GUM,8,9,10,8,11,12,14,12,14,16,14,15,11,14,15,16,15,16,15,18,19,20,20
Land under cereal production (hectares),AG.LND.CREL.HA,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land under cereal production (hectares),AG.LND.CREL.HA,Fiji,FJI,12766,10904,10041,8513,7674,9223,8661,8514,6673,5623,6366,5691,6777,6439,6763,6000,5733,5397,4331,3315,3304,2491,2507
Land under cereal production (hectares),AG.LND.CREL.HA,China,CHN,93608376,92081747,88812850,87436560,89309000,92208130,91959386,92118640,91617160,85264010,82595600,81466293,76810000,79351255,81873900,83143180,85777000,86249000,88401090,89907000,91006790,92538010,93844960
Land under cereal production (hectares),AG.LND.CREL.HA,Cambodia,KHM,1769000,1733400,1866538,1531600,1969035,1925988,1962827,2002423,2139181,1960563,2047508,2066239,2325989,2186354,2484980,2621712,2708000,2776469,2895890,2990507,3142786,3222987,3310000
Land under cereal production (hectares),AG.LND.CREL.HA,Brunei Darussalam,BRN,550,600,350,470,310,270,267,269,380,460,480,510,690,757,975,1095,1355,1300,1731,1848,1604,1797,1800
Land under cereal production (hectares),AG.LND.CREL.HA,Australia,AUS,11692782,13319773,13541766,12166478,14638839,16741808,15988253,16784700,16754700,17554290,17517484,17486037,19924035,20277255,19086391,18368064,19838164,20856545,20396520,19436865,19068695,19434173,17870632
Land under cereal production (hectares),AG.LND.CREL.HA,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Permanent cropland (% of land area),AG.LND.CROP.ZS,Vietnam,VNM,3.247411595,3.65909859,3.818857722,4.141448278,4.141448278,4.454821961,4.712894405,5.069280162,5.441027374,6.230309265,7.04619242,7.126066656,7.462830974,8.656432418,9.849711356,9.959041507,10.03321831,10.69532686,10.804012,11.89731351,12.09404328,12.21659625,12.32689393
Permanent cropland (% of land area),AG.LND.CROP.ZS,Vanuatu,VUT,8.121410993,8.203445447,8.367514356,8.449548811,8.613617719,8.777686628,8.859721083,9.023789992,9.105824446,9.269893355,9.433962264,9.515996719,9.680065628,9.762100082,9.926168991,10.0902379,10.25430681,10.25430681,10.25430681,10.25430681,10.25430681,10.25430681,10.25430681
Permanent cropland (% of land area),AG.LND.CROP.ZS,Tuvalu,TUV,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,60,60,60,60,60,60,60
Permanent cropland (% of land area),AG.LND.CROP.ZS,Tonga,TON,16.66666667,16.66666667,16.66666667,16.66666667,18.05555556,18.05555556,16.66666667,16.66666667,16.66666667,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,16.66666667,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778
Permanent cropland (% of land area),AG.LND.CROP.ZS,Timor-Leste,TMP,4.034969738,4.034969738,4.034969738,4.034969738,4.034969738,4.169468729,4.438466711,4.438466711,4.505716207,4.505716207,4.505716207,4.505716207,4.371217216,4.371217216,4.371217216,4.371217216,4.371217216,4.707464694,4.841963685,4.841963685,4.909213181,4.976462677,5.043712172
Permanent cropland (% of land area),AG.LND.CROP.ZS,Thailand,THA,6.29489714,6.529781362,6.576758206,6.772495058,6.989762963,6.850789798,6.655052947,6.498463466,6.557184521,6.615905577,6.752921373,6.850789798,6.956487698,6.958445066,7.066100335,7.242263501,7.438000352,7.829474055,8.581103564,8.808158312,8.808158312,8.808158312,8.808158312
Permanent cropland (% of land area),AG.LND.CROP.ZS,Solomon Islands,SLB,1.893533405,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,2.036441586,2.107895677,2.107895677,2.322257949,2.500893176,2.500893176,2.572347267,2.679528403,2.85816363,2.85816363,2.85816363,2.85816363
Permanent cropland (% of land area),AG.LND.CROP.ZS,Singapore,SGP,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.296296296,0.291120815,0.145137881,0.145137881,0.144092219,0.143884892,0.142857143,0.142857143,0.142450142,0.142045455,0.141643059,0.141442716
Permanent cropland (% of land area),AG.LND.CROP.ZS,Samoa,WSM,11.66077739,11.66077739,11.66077739,11.30742049,11.30742049,11.30742049,11.30742049,11.30742049,11.30742049,10.9540636,10.9540636,10.9540636,10.24734982,9.893992933,9.540636042,9.116607774,8.657243816,8.127208481,7.77385159,7.77385159,7.77385159,7.77385159,7.77385159
Permanent cropland (% of land area),AG.LND.CROP.ZS,Philippines,PHL,14.75668243,14.75668243,14.75668243,14.75668243,14.75668243,15.09206158,15.76281987,15.76281987,15.76281987,15.76281987,15.76281987,15.76281987,15.99758527,16.26588859,16.26588859,16.51742295,16.76895731,16.97018479,17.10433645,17.77509474,17.80863266,17.94278432,17.94278432
Permanent cropland (% of land area),AG.LND.CROP.ZS,Papua New Guinea,PNG,1.214503379,1.214503379,1.214503379,1.214503379,1.280749017,1.302830897,1.302830897,1.324912777,1.346994656,1.369076536,1.369076536,1.324912777,1.324912777,1.324912777,1.324912777,1.324912777,1.324912777,1.545731573,1.545731573,1.545731573,1.545731573,1.545731573,1.545731573
Permanent cropland (% of land area),AG.LND.CROP.ZS,Palau,PLW,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087
Permanent cropland (% of land area),AG.LND.CROP.ZS,Northern Mariana Islands,MNP,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043
Permanent cropland (% of land area),AG.LND.CROP.ZS,New Zealand,NZL,0.182294634,0.170901219,0.167103414,0.174699024,0.174699024,0.174699024,0.182294634,0.182294634,0.182294634,0.189890243,0.208879268,0.220272682,0.208879268,0.239261707,0.239261707,0.239261707,0.262048536,0.262048536,0.269644146,0.269644146,0.269644146,0.271163268,0.269644146
Permanent cropland (% of land area),AG.LND.CROP.ZS,New Caledonia,NCL,0.328227571,0.328227571,0.328227571,0.328227571,0.328227571,0.328227571,0.273522976,0.273522976,0.273522976,0.218818381,0.218818381,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.218818381,0.218818381
Permanent cropland (% of land area),AG.LND.CROP.ZS,Myanmar,MMR,0.769654497,0.772714753,0.777305138,0.829329498,0.872173088,0.910426294,0.910426294,0.910426294,0.910426294,0.901245524,0.971631423,1.14606604,1.253175016,1.31462153,1.371372597,1.459898695,1.684722732,1.956192313,2.052655748,2.152282399,2.240964962,2.282783434,2.310589821
Permanent cropland (% of land area),AG.LND.CROP.ZS,Mongolia,MNG,0.000643683,0.000643683,0.000643683,0.000643683,0.000643683,0.000643683,0.000643683,0.000643683,0.000643683,0.001287366,0.001287366,0.001287366,0.001287366,0.001287366,0.001287366,0.001287366,0.001287366,0.001287366,0.001287366,0.001931049,0.001931049,0.002574732,0.003218414
Permanent cropland (% of land area),AG.LND.CROP.ZS,"Micronesia, Fed. Sts.",FSM,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429
